,Unnamed: 0_x,Feature,Chi2_x,Unnamed: 0_y,Chi2_y,Unnamed: 0,Chi2
800,9853,abcg2,1.02955665,11263,81.95007519,9356,2.743315508
804,9846,resist,1.02955665,11002,19.47977444,9357,2.743315508
805,9845,lloq,1.02955665,10319,6.543233083,9466,3.234084915
799,9838,auclast,1.02955665,10318,6.543233083,9351,2.743315508
811,9858,summari,1.02955665,9796,2.657443609,9820,6.196547519
794,9844,exon,1.02955665,9798,2.657443609,9367,2.743315508
801,9836,facil,1.02955665,9313,1.33,10880,10.1137797
803,9833,eye,1.02955665,9324,1.33,9818,6.196547519
812,9861,incid,1.02955665,9333,1.33,9817,6.196547519
795,9837,omp,1.02955665,9331,1.33,9360,2.743315508
796,9843,flv,1.02955665,9318,1.33,9350,2.743315508
802,9834,con_denc,1.02955665,9326,1.33,9353,2.743315508
806,9857,etexil,1.02955665,9336,1.33,9355,2.743315508
808,9856,phar,1.02955665,9332,1.33,9358,2.743315508
809,9860,psychopharmacol,1.02955665,9330,1.33,9349,2.743315508
810,9859,withdrawn,1.02955665,9328,1.33,9366,2.743315508
813,9855,css,1.02955665,9327,1.33,9359,2.743315508
814,9854,ppd,1.02955665,9321,1.33,9364,2.743315508
815,9849,uvoxamin,1.02955665,9329,1.33,9362,2.743315508
807,9847,centrat,1.02955665,9323,1.33,8446,1.226391886
817,9851,fulli,1.02955665,9314,1.33,8447,1.226391886
798,9839,prevent,1.02955665,9315,1.33,7987,0.931930242
797,9840,kivisto,1.02955665,8413,0.493308271,9361,2.743315508
816,9852,med,1.02955665,8414,0.493308271,8445,1.226391886
818,9829,materi,1.021053734,8977,0.881706865,10825,8.085769845
819,9828,it,1.006144762,10323,6.617267297,8746,1.643026563
820,9827,store,1.004329004,9837,2.933571429,8014,1.004006074
826,9798,oatpnumberbnumb,0.975369458,11281,106.4257143,9313,2.598930481
824,9800,villin,0.975369458,11162,42.29365079,11233,30.10184635
846,9811,bcrp,0.975369458,11163,42.29365079,9327,2.598930481
821,9806,membran,0.975369458,11018,21.13142857,8649,1.506348892
837,9822,isom,0.975369458,10496,13.27626984,11201,22.81639929
843,9814,metab,0.975369458,10493,13.27626984,9324,2.598930481
827,9796,mouth,0.975369458,10494,13.27626984,7769,0.814066592
841,9816,merck,0.975369458,10495,13.27626984,7772,0.814066592
831,9808,journal,0.975369458,10355,7.238412698,9319,2.598930481
835,9824,isocrat,0.975369458,10354,7.238412698,8647,1.506348892
838,9821,hoc,0.975369458,9867,3.017857143,7766,0.814066592
844,9825,ln2,0.975369458,9866,3.017857143,7767,0.814066592
834,9809,jp,0.975369458,9289,1.26,11302,81.64626659
839,9820,race,0.975369458,9291,1.26,10920,11.26894214
822,9804,anaesthesia,0.975369458,9302,1.26,9325,2.598930481
825,9813,replac,0.975369458,9295,1.26,9314,2.598930481
828,9795,38,0.975369458,9290,1.26,9323,2.598930481
829,9794,ne,0.975369458,9288,1.26,9321,2.598930481
833,9817,psychometr,0.975369458,9296,1.26,9329,2.598930481
836,9823,apart,0.975369458,9287,1.26,9322,2.598930481
840,9819,TRUE,0.975369458,9301,1.26,8648,1.506348892
842,9815,lot,0.975369458,9294,1.26,8650,1.506348892
845,9812,batteri,0.975369458,9292,1.26,7765,0.814066592
830,9793,china,0.975369458,8574,0.614603175,9328,2.598930481
823,9802,coef_cient,0.975369458,8573,0.614603175,7768,0.814066592
832,9807,mds,0.975369458,8578,0.614603175,7770,0.814066592
848,9791,bioavail,0.975294081,9874,3.12446959,11278,48.57452216
847,9792,they,0.975294081,7987,0.41844413,9604,4.083249501
849,9787,bind,0.968741603,9748,2.340071429,8152,1.052446029
850,9789,cvs,0.968741603,9373,1.4,9393,2.887700535
851,9786,depress,0.965343594,9903,3.43,7977,0.881520285
852,9785,differ,0.959359049,11049,24.82391258,7709,0.738127544
853,9783,polymeras,0.94602355,11300,152.0001681,9681,4.909090909
854,9781,allow,0.942145459,8900,0.795067568,8564,1.338236632
855,9780,cant,0.941089715,10509,14.28487619,9542,3.608796461
856,9779,if,0.939381997,10331,7,9845,6.734672212
857,9778,demethyl,0.937332064,11205,48.76080357,10867,9.240641711
861,9760,enterocyt,0.921182266,11233,59.86016807,10938,12.57699253
866,9767,impact,0.921182266,10908,14.54252101,7476,0.699323104
871,9775,resid,0.921182266,9901,3.428907563,6327,0.390164622
870,9774,composit,0.921182266,9267,1.19,11288,62.87009658
864,9763,gram,0.921182266,9277,1.19,10776,7.929642445
858,9758,hg,0.921182266,9264,1.19,9630,4.349387765
859,9762,d5,0.921182266,9274,1.19,9036,2.454545455
860,9761,antimycot,0.921182266,9263,1.19,9044,2.454545455
862,9759,2000,0.921182266,9271,1.19,9046,2.454545455
863,9756,34,0.921182266,9269,1.19,9038,2.454545455
869,9771,2006,0.921182266,9266,1.19,9037,2.454545455
872,9766,flicker,0.921182266,9273,1.19,9045,2.454545455
867,9769,spectrum,0.921182266,9262,1.19,6326,0.390164622
868,9770,surgeri,0.921182266,9272,1.19,6325,0.390164622
865,9773,code,0.921182266,8823,0.758403361,9043,2.454545455
873,9751,theophyllin,0.919876101,9893,3.36,9441,3.108800423
874,9750,discontinu,0.919876101,9895,3.36,8804,1.764854427
875,9752,small,0.919876101,9813,2.786785714,10855,9.111523734
876,9749,dna,0.918403904,11308,188.9829738,9688,4.971204643
877,9748,befor,0.906260708,10375,8.245436669,11205,23.25246992
878,9747,16,0.901683591,10442,11.32733591,8966,2.304935952
879,9745,remain,0.901683591,9566,1.784092664,9584,3.931589343
880,9744,be,0.901045058,9381,1.43530012,10840,8.606959361
881,9743,versus,0.900329056,10133,5.700397516,10769,7.708856683
895,9729,ga,0.888714734,11235,61.32071429,8245,1.155080214
891,9716,a388g,0.888714734,10489,12.54017857,8248,1.155080214
898,9740,invers,0.888714734,10053,4.457857143,8287,1.155080214
899,9739,numberbnumb,0.888714734,10065,4.457857143,8256,1.155080214
897,9741,pharmacia,0.888714734,10054,4.457857143,8175,1.112695583
905,9732,input,0.888714734,8537,0.56,11134,18.05595167
892,9728,decemb,0.888714734,8543,0.56,9649,4.492869875
882,9726,sand,0.888714734,8498,0.56,8276,1.155080214
885,9722,interf,0.888714734,8550,0.56,8272,1.155080214
886,9734,suspens,0.888714734,8486,0.56,8226,1.155080214
890,9717,basel,0.888714734,8502,0.56,8219,1.155080214
893,9727,hydrobromid,0.888714734,8548,0.56,8282,1.155080214
896,9736,thirteen,0.888714734,8490,0.56,8259,1.155080214
900,9738,numer,0.888714734,8551,0.56,8252,1.155080214
901,9737,93,0.888714734,8458,0.56,8223,1.155080214
904,9733,descend,0.888714734,8554,0.56,8234,1.155080214
906,9731,fresh,0.888714734,8531,0.56,8251,1.155080214
887,9720,extrem,0.888714734,8527,0.56,8186,1.112695583
902,9730,alway,0.888714734,8475,0.56,8174,1.112695583
903,9735,proceed,0.888714734,8535,0.56,8188,1.112695583
883,9724,vc,0.888714734,8234,0.464464286,11136,18.05595167
888,9719,member,0.888714734,8218,0.464464286,9647,4.492869875
884,9723,santa,0.888714734,8216,0.464464286,8279,1.155080214
889,9718,pool,0.888714734,8238,0.464464286,8291,1.155080214
894,9742,refriger,0.888714734,8225,0.464464286,8169,1.112695583
907,9715,kg,0.888516228,9280,1.201464032,7459,0.628532579
908,9714,assay,0.878166284,9046,0.9646875,9381,2.811670628
909,9713,80,0.874779659,9854,2.977781155,9849,6.786096257
910,9709,incub,0.868676714,7696,0.332376093,8151,1.047691804
937,9697,asian,0.866995074,11050,25.08035714,8989,2.310160428
935,9698,unauthor,0.866995074,10387,8.915714286,8977,2.310160428
921,9687,diet,0.866995074,10011,3.900089286,8990,2.310160428
926,9688,typic,0.866995074,10009,3.900089286,8953,2.225391167
911,9685,novemb,0.866995074,10010,3.900089286,7440,0.588284809
920,9671,fecal,0.866995074,9215,1.12,11307,95.5298574
942,9693,fxa,0.866995074,9240,1.12,11293,68.36130917
929,9706,effluent,0.866995074,9217,1.12,11143,20.28124381
931,9704,tl,0.866995074,9214,1.12,10853,8.98573975
917,9677,consult,0.866995074,9213,1.12,9689,5.038671024
912,9683,boundari,0.866995074,9216,1.12,8978,2.310160428
913,9681,concentration_tim,0.866995074,9208,1.12,8969,2.310160428
916,9678,tuft,0.866995074,9223,1.12,8987,2.310160428
919,9674,train,0.866995074,9242,1.12,8972,2.310160428
922,9668,dem,0.866995074,9220,1.12,8982,2.310160428
923,9667,½ein,0.866995074,9244,1.12,8985,2.310160428
927,9699,qtc,0.866995074,9222,1.12,8970,2.310160428
928,9707,134,0.866995074,9233,1.12,8992,2.310160428
933,9700,qt,0.866995074,9211,1.12,8981,2.310160428
934,9702,fourth,0.866995074,9239,1.12,8968,2.310160428
936,9694,cbz,0.866995074,9237,1.12,8973,2.310160428
938,9692,gcrc,0.866995074,9245,1.12,8988,2.310160428
939,9690,toxic,0.866995074,9235,1.12,8984,2.310160428
941,9696,fusion,0.866995074,9212,1.12,8976,2.310160428
914,9680,ma,0.866995074,9227,1.12,8954,2.225391167
930,9705,xa,0.866995074,9238,1.12,8952,2.225391167
925,9686,fol,0.866995074,9209,1.12,7447,0.588284809
932,9703,cultur,0.866995074,9226,1.12,7450,0.588284809
915,9679,upon,0.866995074,9231,1.12,7005,0.545900178
918,9670,extrapyramid,0.866995074,9207,1.12,7003,0.545900178
940,9695,quantiti,0.866995074,9038,0.928928571,7448,0.588284809
924,9666,south,0.866995074,9037,0.928928571,7004,0.545900178
943,9665,avail,0.862682429,10148,6.115088063,6331,0.397987395
944,9664,visit,0.862682429,9549,1.726203523,9833,6.459570185
945,9663,reconstitut,0.862682429,8806,0.706457926,9782,5.727999848
946,9662,either,0.847930395,9483,1.550416667,9550,3.626974696
947,9660,into,0.830078467,7700,0.348944099,9384,2.852893815
948,9656,slconumberbnumb,0.827607532,11313,241.972517,9428,3.032085561
950,9659,hdl,0.827607532,9639,2.059591837,9675,4.848569731
949,9658,quanti_c,0.827607532,7661,0.30537415,8431,1.175235077
951,9654,parent,0.8241031,9524,1.668650794,11244,31.91180872
970,9631,tc,0.812807882,11306,184.8046667,6957,0.481692744
975,9644,specimen,0.812807882,11214,53.71438095,6946,0.481692744
971,9649,identif,0.812807882,10938,17.60952381,7714,0.741651812
967,9630,finnigan,0.812807882,10419,9.936095238,9337,2.685693537
952,9616,psychopharmacolog,0.812807882,10420,9.936095238,8923,2.165775401
974,9646,guard,0.812807882,10421,9.936095238,8924,2.165775401
961,9611,r2,0.812807882,10050,4.443428571,8928,2.165775401
979,9636,top,0.812807882,10051,4.443428571,8936,2.165775401
973,9647,adequ,0.812807882,9255,1.13152381,9798,5.839110055
964,9608,text,0.812807882,9252,1.13152381,9340,2.685693537
980,9633,bmi,0.812807882,9254,1.13152381,8933,2.165775401
978,9640,reduc,0.812807882,9250,1.13152381,6959,0.481692744
957,9618,eu,0.812807882,9174,1.05,11298,74.60393477
981,9632,electrochem,0.812807882,9175,1.05,10896,10.20190137
960,9613,movement,0.812807882,9179,1.05,9800,5.839110055
963,9609,drowsi,0.812807882,9176,1.05,9341,2.685693537
976,9643,speed,0.812807882,9178,1.05,9338,2.685693537
953,9625,ndv,0.812807882,9164,1.05,8935,2.165775401
954,9624,nodv,0.812807882,9183,1.05,8930,2.165775401
962,9610,dsm,0.812807882,9163,1.05,8939,2.165775401
966,9622,uku,0.812807882,9161,1.05,8932,2.165775401
968,9642,ace,0.812807882,9184,1.05,8925,2.165775401
972,9648,increment,0.812807882,9165,1.05,8937,2.165775401
955,9623,util,0.812807882,9180,1.05,7715,0.741651812
965,9607,categori,0.812807882,9159,1.05,7717,0.741651812
956,9619,pittsburgh,0.812807882,9172,1.05,6942,0.481692744
958,9617,ples,0.812807882,9171,1.05,6950,0.481692744
959,9614,deter,0.812807882,9187,1.05,6956,0.481692744
969,9651,0,0.812807882,9160,1.05,6948,0.481692744
977,9641,133,0.812807882,9157,1.05,6951,0.481692744
982,9604,21,0.785963429,10091,4.97,10826,8.090317703
983,9601,signific,0.776265114,9596,1.956571429,8816,1.86916221
984,9600,deriv,0.764161464,8558,0.57280112,6931,0.435826935
989,9566,korean,0.75862069,11257,76.3494898,8898,2.021390374
988,9567,seoul,0.75862069,11124,30.19755102,8894,2.021390374
1008,9575,ac,0.75862069,11123,30.19755102,8897,2.021390374
996,9552,cdna,0.75862069,11006,19.48663265,9848,6.774523951
994,9544,wild,0.75862069,11005,19.48663265,8880,2.021390374
1000,9556,voltag,0.75862069,11003,19.48663265,8007,0.985994398
1004,9592,chicago,0.75862069,10095,5.074387755,8881,2.021390374
990,9565,hypersensit,0.75862069,9345,1.373061224,8892,2.021390374
991,9563,green,0.75862069,9344,1.373061224,8002,0.985994398
998,9545,149,0.75862069,9090,0.98,11291,67.85077667
1010,9578,gmr,0.75862069,9065,0.98,11250,33.90068755
987,9568,silicon,0.75862069,9082,0.98,11210,25.17550859
1001,9599,heptest,0.75862069,9074,0.98,11132,17.74608833
992,9560,dard,0.75862069,9064,0.98,9465,3.232379821
985,9569,alfentanil,0.75862069,9085,0.98,8886,2.021390374
993,9558,sqvsgc,0.75862069,9089,0.98,8890,2.021390374
995,9554,auc24,0.75862069,9068,0.98,8882,2.021390374
997,9546,postdosag,0.75862069,9070,0.98,8887,2.021390374
999,9570,alf,0.75862069,9088,0.98,8884,2.021390374
1003,9595,abov,0.75862069,9093,0.98,8899,2.021390374
1005,9591,caï,0.75862069,9094,0.98,8889,2.021390374
1007,9588,thistl,0.75862069,9053,0.98,8878,2.021390374
1009,9576,hydroxytriazolam,0.75862069,9098,0.98,8879,2.021390374
1011,9581,just,0.75862069,9099,0.98,8883,2.021390374
1012,9582,_l,0.75862069,9073,0.98,8895,2.021390374
1013,9583,_uoxetin,0.75862069,9080,0.98,8876,2.021390374
986,9557,cpu,0.75862069,9067,0.98,8006,0.985994398
1002,9598,suscept,0.75862069,9084,0.98,8003,0.985994398
1006,9589,jersey,0.75862069,9091,0.98,8009,0.985994398
1014,9542,variat,0.758450515,10443,11.61160714,9781,5.723129333
1015,9539,treat,0.742644559,7977,0.402908778,9470,3.272128323
1017,9537,list,0.741969629,9308,1.311720779,9330,2.599974792
1016,9538,negat,0.741969629,8246,0.467532468,6991,0.496155854
1018,9534,13,0.711079525,9470,1.49815735,9805,5.910841866
1019,9533,24,0.710325357,9987,3.53115528,7460,0.636888923
1034,9475,hmem,0.704433498,11307,185.7142857,8845,1.877005348
1023,9494,ampli,0.704433498,11295,129.603956,8843,1.877005348
1020,9493,sq,0.704433498,11240,64.31043956,8839,1.877005348
1026,9498,niemi,0.704433498,11202,47.57846154,8823,1.877005348
1050,9517,ned,0.704433498,11144,33.36274725,8829,1.877005348
1029,9485,dispo,0.704433498,10484,12.48010989,8820,1.877005348
1052,9513,copyright,0.704433498,10486,12.48010989,8819,1.877005348
1053,9509,res,0.704433498,10487,12.48010989,8474,1.290141231
1057,9505,whose,0.704433498,10137,5.813186813,8466,1.290141231
1054,9508,beckman,0.704433498,9523,1.662527473,10773,7.876060758
1027,9487,call,0.704433498,9519,1.662527473,8836,1.877005348
1055,9507,exp,0.704433498,9514,1.662527473,8833,1.877005348
1031,9481,draw,0.704433498,9521,1.662527473,8472,1.290141231
1036,9472,phosphatas,0.704433498,9518,1.662527473,8469,1.290141231
1040,9502,spectroscopi,0.704433498,9522,1.662527473,8471,1.290141231
1041,9519,norm,0.704433498,9026,0.91,11299,74.88290141
1045,9528,nonlin,0.704433498,9020,0.91,11279,48.76092753
1021,9489,ka,0.704433498,9013,0.91,11141,20.0437101
1032,9480,dysfunct,0.704433498,9028,0.91,10774,7.876060758
1030,9482,hypersil,0.704433498,9029,0.91,9571,3.885384768
1044,9529,so,0.704433498,9031,0.91,9568,3.885384768
1047,9503,kingdom,0.704433498,9027,0.91,9572,3.885384768
1022,9491,amplitud,0.704433498,9021,0.91,8844,1.877005348
1024,9486,vii,0.704433498,9024,0.91,8850,1.877005348
1025,9496,qd,0.704433498,9032,0.91,8842,1.877005348
1028,9483,39,0.704433498,9023,0.91,8828,1.877005348
1035,9473,_xed,0.704433498,8999,0.91,8838,1.877005348
1037,9470,conclus,0.704433498,9001,0.91,8840,1.877005348
1038,9500,afterward,0.704433498,9002,0.91,8826,1.877005348
1039,9477,85,0.704433498,9009,0.91,8825,1.877005348
1042,9532,240,0.704433498,8996,0.91,8821,1.877005348
1043,9531,ser,0.704433498,8994,0.91,8824,1.877005348
1046,9526,½uvoxamin,0.704433498,9007,0.91,8847,1.877005348
1048,9523,uvastatin,0.704433498,8995,0.91,8831,1.877005348
1049,9522,800,0.704433498,9000,0.91,8851,1.877005348
1051,9516,cohosh,0.704433498,9006,0.91,8827,1.877005348
1033,9478,plastic,0.704433498,9010,0.91,8476,1.290141231
1056,9506,explain,0.704433498,8998,0.91,8475,1.290141231
1059,9469,kit,0.704229939,11265,82.91558442,8558,1.299987396
1058,9468,abbott,0.704229939,9480,1.54,11197,21.5174562
1060,9465,proport,0.698622148,10423,10.2333887,11249,33.35443353
1063,9461,0,0.698622148,9860,3.01,9821,6.20855615
1061,9463,independ,0.698622148,9285,1.250365449,10857,9.118310326
1062,9462,glass,0.698622148,7260,0.251461794,9636,4.414602017
1064,9460,vein,0.698622148,7261,0.251461794,6996,0.523101512
1065,9459,hospit,0.690934681,8205,0.440833333,8569,1.397966594
1066,9456,men,0.678768763,8428,0.515683453,11111,15.60175175
1068,9451,lz,0.668413599,9791,2.59,9344,2.721272074
1067,9450,main,0.668413599,9787,2.59,8562,1.332889039
1070,9448,respons,0.666387585,9819,2.817950311,9590,4.028830505
1069,9449,exposur,0.666387585,8812,0.72447205,9439,3.100054251
1071,9447,which,0.664066899,10350,7.07,9416,2.961945214
1072,9446,drawn,0.664066899,7989,0.41844413,9605,4.083249501
1082,9444,sens,0.658058417,11212,53.21285714,8520,1.299465241
1075,9430,larger,0.658058417,9995,3.619206349,7742,0.753174446
1078,9436,tabul,0.658058417,8606,0.63,9535,3.503466033
1073,9433,caution,0.658058417,8662,0.63,8529,1.299465241
1074,9437,section,0.658058417,8666,0.63,8542,1.299465241
1077,9431,scotland,0.658058417,8675,0.63,8496,1.299465241
1079,9438,triangl,0.658058417,8620,0.63,8532,1.299465241
1081,9443,xanthin,0.658058417,8623,0.63,8506,1.299465241
1080,9440,glm,0.658058417,8664,0.63,7730,0.753174446
1076,9432,antecubit,0.658058417,7679,0.307301587,7729,0.753174446
1086,9429,oatp1b1,0.655790843,11258,79.10289116,9813,6.064171123
1084,9424,p450,0.655790843,10333,7.041666667,9587,3.991360854
1085,9426,ionize,0.655790843,10334,7.041666667,8194,1.141499024
1083,9427,risk,0.655790843,9606,1.975544218,8193,1.141499024
1087,9423,product,0.651418447,10143,5.965826087,7997,0.961032318
1088,9421,plus,0.651310708,10034,4.306677019,9657,4.650081376
1097,9365,carrier,0.650246305,11209,52.64583333,8790,1.732620321
1106,9358,toronto,0.650246305,11210,52.64583333,8782,1.732620321
1122,9401,modi,0.650246305,11045,24.21440476,8762,1.732620321
1094,9374,reproduct,0.650246305,10505,14.08761905,8773,1.732620321
1096,9380,charg,0.650246305,10504,14.08761905,8788,1.732620321
1101,9346,conflict,0.650246305,10506,14.08761905,8767,1.732620321
1104,9362,possess,0.650246305,10501,14.08761905,8768,1.732620321
1121,9388,biol,0.650246305,10500,14.08761905,8772,1.732620321
1123,9391,mrna,0.650246305,10324,6.686785714,11243,31.79745164
1095,9376,spectra,0.650246305,10326,6.686785714,10859,9.185251205
1102,9347,kyoto,0.650246305,10325,6.686785714,8765,1.732620321
1089,9372,wyeth,0.650246305,9622,2.011904762,8776,1.732620321
1107,9359,8c,0.650246305,9614,2.011904762,8774,1.732620321
1110,9381,protein,0.650246305,9612,2.011904762,8786,1.732620321
1125,9395,advanc,0.650246305,9615,2.011904762,8775,1.732620321
1129,9400,tted,0.650246305,9617,2.011904762,8771,1.732620321
1113,9405,pairwis,0.650246305,9618,2.011904762,8754,1.669043375
1093,9373,alert,0.650246305,8944,0.84,10858,9.185251205
1103,9349,split,0.650246305,8960,0.84,10860,9.185251205
1109,9361,cap,0.650246305,8926,0.84,10862,9.185251205
1098,9363,bedford,0.650246305,8936,0.84,9662,4.671288044
1114,9406,convers,0.650246305,8939,0.84,9661,4.671288044
1090,9368,ultrafiltr,0.650246305,8920,0.84,8769,1.732620321
1091,9370,pharmacoth,0.650246305,8923,0.84,8783,1.732620321
1092,9366,se,0.650246305,8955,0.84,8766,1.732620321
1099,9352,222,0.650246305,8951,0.84,8795,1.732620321
1100,9382,sent,0.650246305,8968,0.84,8785,1.732620321
1105,9354,desmethylatomoxetin,0.650246305,8958,0.84,8784,1.732620321
1108,9360,veloc,0.650246305,8943,0.84,8792,1.732620321
1111,9383,modul,0.650246305,8952,0.84,8764,1.732620321
1115,9409,erenc,0.650246305,8931,0.84,8779,1.732620321
1116,9414,_z,0.650246305,8964,0.84,8780,1.732620321
1117,9416,ciclosporin,0.650246305,8921,0.84,8796,1.732620321
1124,9389,phoenix,0.650246305,8967,0.84,8770,1.732620321
1126,9397,forbidden,0.650246305,8957,0.84,8794,1.732620321
1127,9398,sagepub,0.650246305,8946,0.84,8791,1.732620321
1128,9399,61,0.650246305,8965,0.84,8778,1.732620321
1112,9413,adjunct,0.650246305,8929,0.84,8750,1.669043375
1118,9419,bipolar,0.650246305,8947,0.84,8756,1.669043375
1119,9402,dif,0.650246305,8938,0.84,8755,1.669043375
1120,9385,distil,0.650246305,8962,0.84,8752,1.669043375
1130,9344,revers,0.638195053,10508,14.16257996,7975,0.878037028
1131,9343,receiv,0.635441782,10362,7.450302951,9671,4.800082048
1132,9342,slco1b1,0.634247526,11322,691.9359655,10954,13.13903743
1133,9341,cm,0.634247526,6538,0.1633281,9615,4.235470412
1134,9339,transform,0.622260982,9821,2.851240602,8967,2.305657191
1138,9337,word,0.613513484,9827,2.87,9565,3.852243139
1139,9338,twelv,0.613513484,9824,2.87,8955,2.227154375
1137,9333,ice,0.613513484,9661,2.142996516,8150,1.044519803
1136,9334,identifi,0.613513484,8738,0.69271777,9742,5.154795202
1135,9336,reduct,0.613513484,6559,0.185679443,9467,3.240250424
1140,9331,genotyp,0.603623237,11324,919.5308329,11241,31.23244912
1141,9330,possibl,0.602597403,6523,0.143253968,9411,2.890156467
1142,9329,pcr,0.602559405,11310,203.8692857,8654,1.521285343
1147,9328,hcl,0.596292763,9501,1.61,9837,6.623171183
1144,9323,glycoprotein,0.596292763,9502,1.61,9479,3.320855615
1143,9326,question,0.596292763,6553,0.181118012,8799,1.736038992
1145,9325,note,0.596292763,6548,0.17447205,9836,6.623171183
1146,9327,modifi,0.596292763,6544,0.17447205,6940,0.475556933
1166,9248,bowel,0.596059113,10925,16.00012987,9778,5.626334648
1160,9281,inertsil,0.596059113,10367,7.731948052,10903,10.7587281
1152,9271,uoresc,0.596059113,10369,7.731948052,8706,1.588235294
1191,9303,secret,0.596059113,9767,2.437532468,9774,5.626334648
1161,9266,usual,0.596059113,9761,2.437532468,8682,1.588235294
1164,9253,pure,0.596059113,9770,2.437532468,8668,1.588235294
1165,9247,osaka,0.596059113,9768,2.437532468,8701,1.588235294
1177,9307,½m,0.596059113,9762,2.437532468,8698,1.588235294
1162,9259,dataset,0.596059113,8852,0.77,11285,61.15790706
1163,9264,½_l,0.596059113,8856,0.77,11257,36.05079314
1181,9322,explor,0.596059113,8873,0.77,11213,25.97095735
1149,9246,freez,0.596059113,8881,0.77,11130,17.540269
1159,9280,ky,0.596059113,8879,0.77,10904,10.7587281
1185,9289,oz,0.596059113,8864,0.77,10906,10.7587281
1189,9297,iu,0.596059113,8888,0.77,10907,10.7587281
1178,9310,suitabl,0.596059113,8863,0.77,9775,5.626334648
1168,9251,id,0.596059113,8869,0.77,8920,2.14308864
1172,9258,headach,0.596059113,8890,0.77,8921,2.14308864
1183,9287,postur,0.596059113,8833,0.77,8917,2.14308864
1148,9273,wxl103106,0.596059113,8851,0.77,8705,1.588235294
1150,9267,often,0.596059113,8832,0.77,8664,1.588235294
1151,9270,caf,0.596059113,8892,0.77,8676,1.588235294
1153,9272,meaning,0.596059113,8837,0.77,8697,1.588235294
1154,9279,hydrat,0.596059113,8860,0.77,8677,1.588235294
1155,9275,http,0.596059113,8841,0.77,8673,1.588235294
1156,9276,raf,0.596059113,8836,0.77,8694,1.588235294
1157,9277,2005,0.596059113,8870,0.77,8666,1.588235294
1158,9265,auc0_12,0.596059113,8838,0.77,8667,1.588235294
1167,9249,_6,0.596059113,8877,0.77,8690,1.588235294
1169,9252,mainten,0.596059113,8849,0.77,8663,1.588235294
1170,9255,hydroxyatomoxetin,0.596059113,8844,0.77,8691,1.588235294
1171,9256,org,0.596059113,8859,0.77,8665,1.588235294
1173,9260,ohtb,0.596059113,8874,0.77,8675,1.588235294
1174,9261,1,0.596059113,8848,0.77,8678,1.588235294
1175,9299,terbina,0.596059113,8829,0.77,8695,1.588235294
1176,9285,ag1402,0.596059113,8828,0.77,8674,1.588235294
1179,9312,west,0.596059113,8830,0.77,8684,1.588235294
1180,9316,kantola,0.596059113,8866,0.77,8679,1.588235294
1182,9306,71,0.596059113,8865,0.77,8707,1.588235294
1184,9288,preincub,0.596059113,8871,0.77,8704,1.588235294
1186,9290,ethinylestradiol,0.596059113,8840,0.77,8685,1.588235294
1187,9293,iso,0.596059113,8861,0.77,8708,1.588235294
1188,9295,uln,0.596059113,8855,0.77,8671,1.588235294
1190,9300,enc,0.596059113,8858,0.77,8696,1.588235294
1192,9244,48,0.575778901,9855,2.993653061,10879,10.10695187
1194,9238,anion,0.571831617,11211,52.983,8912,2.104892058
1193,9241,process,0.571831617,6534,0.155571429,10823,8.036621113
1195,9242,titrat,0.571831617,6533,0.155571429,7993,0.949910873
1196,9243,third,0.571831617,6532,0.155571429,7994,0.949910873
1197,9237,flow,0.567494574,6522,0.140659341,9664,4.692722093
1224,9154,demethyldesacetyl,0.541871921,11297,142.8571429,8624,1.443850267
1247,9228,31906,0.541871921,11272,88.25657143,8590,1.443850267
1226,9157,snps,0.541871921,11243,65.863,8604,1.443850267
1243,9224,melt,0.541871921,11242,65.863,6973,0.494434541
1238,9215,real,0.541871921,11200,46.74057143,6974,0.494434541
1220,9149,switch,0.541871921,11135,30.88928571,8633,1.443850267
1258,9203,milligram,0.541871921,11134,30.88928571,8627,1.443850267
1209,9183,rna,0.541871921,10991,18.30914286,9852,6.801267578
1222,9151,slc21a6,0.541871921,10992,18.30914286,8638,1.443850267
1204,9176,darmstadt,0.541871921,10993,18.30914286,6989,0.494434541
1230,9161,sds,0.541871921,10391,9.000142857,9854,6.801267578
1219,9148,lag,0.541871921,9847,2.962285714,11231,29.86698356
1199,9170,john,0.541871921,9850,2.962285714,8613,1.443850267
1206,9178,defici,0.541871921,9852,2.962285714,8591,1.443850267
1248,9229,84,0.541871921,9846,2.962285714,8606,1.443850267
1249,9230,wall,0.541871921,9853,2.962285714,8621,1.443850267
1254,9236,pellet,0.541871921,9844,2.962285714,8622,1.443850267
1268,9206,millilit,0.541871921,9851,2.962285714,8623,1.443850267
1198,9179,dayx,0.541871921,8790,0.7,11295,69.25925926
1244,9225,ms,0.541871921,8747,0.7,10948,12.67577738
1259,9194,stand,0.541871921,8778,0.7,10949,12.67577738
1221,9150,cup,0.541871921,8749,0.7,9856,6.801267578
1235,9190,commenc,0.541871921,8766,0.7,9855,6.801267578
1256,9222,tm,0.541871921,8742,0.7,9348,2.740819964
1202,9174,senior,0.541871921,8787,0.7,8602,1.443850267
1207,9180,orion,0.541871921,8745,0.7,8593,1.443850267
1210,9185,cardiolog,0.541871921,8746,0.7,8592,1.443850267
1211,9186,afmu,0.541871921,8781,0.7,8634,1.443850267
1213,9188,toxicol,0.541871921,8783,0.7,8612,1.443850267
